品號 | SKU,品名 | Product Name,規格 | Specification,庫存單位 | Inventory Units,商品級別 | Product Grade,品牌類別 | Brand Category,保存天數 | Storage Days,備貨型態 | Inventory type,儲存溫層 | Storage temperature layer,失效日期 | Expiry Date
Y0228,簽單小詩籤_2月28日,,字,,溫聲語錄,0,,常溫,
Y0229,簽單小詩籤_2月29日,,字,,溫聲語錄,0,,常溫,
Y0301,簽單小詩籤_3月1日,,字,,溫聲語錄,0,,常溫,
Y0302,簽單小詩籤_3月2日,,字,,溫聲語錄,0,,常溫,
Y0303,簽單小詩籤_3月3日,,字,,溫聲語錄,0,,常溫,
Y0304,簽單小詩籤_3月4日,,字,,溫聲語錄,0,,常溫,
Y0305,簽單小詩籤_3月5日,,字,,溫聲語錄,0,,常溫,
Y0306,簽單小詩籤_3月6日,,字,,溫聲語錄,0,,常溫,
Y0307,簽單小詩籤_3月7日,,字,,溫聲語錄,0,,常溫,
Y0308,簽單小詩籤_3月8日,,字,,溫聲語錄,0,,常溫,
Y0309,簽單小詩籤_3月9日,,字,,溫聲語錄,0,,常溫,
Y0310,簽單小詩籤_3月10日,,字,,溫聲語錄,0,,常溫,
Y0311,簽單小詩籤_3月11日,,字,,溫聲語錄,0,,常溫,
Y0312,簽單小詩籤_3月12日,,字,,溫聲語錄,0,,常溫,
Y0313,簽單小詩籤_3月13日,,字,,溫聲語錄,0,,常溫,
Y0314,簽單小詩籤_3月14日,,字,,溫聲語錄,0,,常溫,
Y0315,簽單小詩籤_3月15日,,字,,溫聲語錄,0,,常溫,
Y0316,簽單小詩籤_3月16日,,字,,溫聲語錄,0,,常溫,
Y0317,簽單小詩籤_3月17日,,字,,溫聲語錄,0,,常溫,
Y0318,簽單小詩籤_3月18日,,字,,溫聲語錄,0,,常溫,
Y0319,簽單小詩籤_3月19日,,字,,溫聲語錄,0,,常溫,
Y0320,簽單小詩籤_3月20日,,字,,溫聲語錄,0,,常溫,
Y0321,簽單小詩籤_3月21日,,字,,溫聲語錄,0,,常溫,
Y0322,簽單小詩籤_3月22日,,字,,溫聲語錄,0,,常溫,
Y0323,簽單小詩籤_3月23日,,字,,溫聲語錄,0,,常溫,
Y0324,簽單小詩籤_3月24日,,字,,溫聲語錄,0,,常溫,
Y0325,簽單小詩籤_3月25日,,字,,溫聲語錄,0,,常溫,
Y0326,簽單小詩籤_3月26日,,字,,溫聲語錄,0,,常溫,
Y0327,簽單小詩籤_3月27日,,字,,溫聲語錄,0,,常溫,
Y0328,簽單小詩籤_3月28日,,字,,溫聲語錄,0,,常溫,
Y0329,簽單小詩籤_3月29日,,字,,溫聲語錄,0,,常溫,
Y0330,簽單小詩籤_3月30日,,字,,溫聲語錄,0,,常溫,
Y0331,簽單小詩籤_3月31日,,字,,溫聲語錄,0,,常溫,
Y0401,簽單小詩籤_4月1日,,字,,溫聲語錄,0,,常溫,
Y0402,簽單小詩籤_4月2日,,字,,溫聲語錄,0,,常溫,
Y0403,簽單小詩籤_4月3日,,字,,溫聲語錄,0,,常溫,
Y0404,簽單小詩籤_4月4日,,字,,溫聲語錄,0,,常溫,
Y0405,簽單小詩籤_4月5日,,字,,溫聲語錄,0,,常溫,
Y0406,簽單小詩籤_4月6日,,字,,溫聲語錄,0,,常溫,
Y0407,簽單小詩籤_4月7日,,字,,溫聲語錄,0,,常溫,
Y0408,簽單小詩籤_4月8日,,字,,溫聲語錄,0,,常溫,
Y0409,簽單小詩籤_4月9日,,字,,溫聲語錄,0,,常溫,
Y0410,簽單小詩籤_4月10日,,字,,溫聲語錄,0,,常溫,
Y0411,簽單小詩籤_4月11日,,字,,溫聲語錄,0,,常溫,
Y0412,簽單小詩籤_4月12日,,字,,溫聲語錄,0,,常溫,
Y0413,簽單小詩籤_4月13日,,字,,溫聲語錄,0,,常溫,
Y0414,簽單小詩籤_4月14日,,字,,溫聲語錄,0,,常溫,
Y0415,簽單小詩籤_4月15日,,字,,溫聲語錄,0,,常溫,
Y0416,簽單小詩籤_4月16日,,字,,溫聲語錄,0,,常溫,
Y0417,簽單小詩籤_4月17日,,字,,溫聲語錄,0,,常溫,
Y0418,簽單小詩籤_4月18日,,字,,溫聲語錄,0,,常溫,
Y0419,簽單小詩籤_4月19日,,字,,溫聲語錄,0,,常溫,
Y0420,簽單小詩籤_4月20日,,字,,溫聲語錄,0,,常溫,
Y0421,簽單小詩籤_4月21日,,字,,溫聲語錄,0,,常溫,
Y0422,簽單小詩籤_4月22日,,字,,溫聲語錄,0,,常溫,
Y0423,簽單小詩籤_4月23日,,字,,溫聲語錄,0,,常溫,
Y0424,簽單小詩籤_4月24日,,字,,溫聲語錄,0,,常溫,
Y0425,簽單小詩籤_4月25日,,字,,溫聲語錄,0,,常溫,
Y0426,簽單小詩籤_4月26日,,字,,溫聲語錄,0,,常溫,
Y0427,簽單小詩籤_4月27日,,字,,溫聲語錄,0,,常溫,
Y0428,簽單小詩籤_4月28日,,字,,溫聲語錄,0,,常溫,
Y0429,簽單小詩籤_4月29日,,字,,溫聲語錄,0,,常溫,
Y0430,簽單小詩籤_4月30日,,字,,溫聲語錄,0,,常溫,
Y0501,簽單小詩籤_5月1日,,字,,溫聲語錄,0,,常溫,
Y0502,簽單小詩籤_5月2日,,字,,溫聲語錄,0,,常溫,
Y0503,簽單小詩籤_5月3日,,字,,溫聲語錄,0,,常溫,
Y0504,簽單小詩籤_5月4日,,字,,溫聲語錄,0,,常溫,
Y0505,簽單小詩籤_5月5日,,字,,溫聲語錄,0,,常溫,
Y0506,簽單小詩籤_5月6日,,字,,溫聲語錄,0,,常溫,
Y0507,簽單小詩籤_5月7日,,字,,溫聲語錄,0,,常溫,
Y0508,簽單小詩籤_5月8日,,字,,溫聲語錄,0,,常溫,
Y0509,簽單小詩籤_5月9日,,字,,溫聲語錄,0,,常溫,
Y0510,簽單小詩籤_5月10日,,字,,溫聲語錄,0,,常溫,
Y0511,簽單小詩籤_5月11日,,字,,溫聲語錄,0,,常溫,
Y0512,簽單小詩籤_5月12日,,字,,溫聲語錄,0,,常溫,
Y0513,簽單小詩籤_5月13日,,字,,溫聲語錄,0,,常溫,
Y0514,簽單小詩籤_5月14日,,字,,溫聲語錄,0,,常溫,
Y0515,簽單小詩籤_5月15日,,字,,溫聲語錄,0,,常溫,
Y0516,簽單小詩籤_5月16日,,字,,溫聲語錄,0,,常溫,
Y0517,簽單小詩籤_5月17日,,字,,溫聲語錄,0,,常溫,
Y0518,簽單小詩籤_5月18日,,字,,溫聲語錄,0,,常溫,
Y0519,簽單小詩籤_5月19日,,字,,溫聲語錄,0,,常溫,
Y0520,簽單小詩籤_5月20日,,字,,溫聲語錄,0,,常溫,
Y0521,簽單小詩籤_5月21日,,字,,溫聲語錄,0,,常溫,
Y0522,簽單小詩籤_5月22日,,字,,溫聲語錄,0,,常溫,
Y0523,簽單小詩籤_5月23日,,字,,溫聲語錄,0,,常溫,
Y0524,簽單小詩籤_5月24日,,字,,溫聲語錄,0,,常溫,
Y0525,簽單小詩籤_5月25日,,字,,溫聲語錄,0,,常溫,
Y0526,簽單小詩籤_5月26日,,字,,溫聲語錄,0,,常溫,
Y0527,簽單小詩籤_5月27日,,字,,溫聲語錄,0,,常溫,
Y0528,簽單小詩籤_5月28日,,字,,溫聲語錄,0,,常溫,
Y0529,簽單小詩籤_5月29日,,字,,溫聲語錄,0,,常溫,
Y0530,簽單小詩籤_5月30日,,字,,溫聲語錄,0,,常溫,
Y0531,簽單小詩籤_5月31日,,字,,溫聲語錄,0,,常溫,
Y0601,簽單小詩籤_6月1日,,字,,溫聲語錄,0,,常溫,
Y0602,簽單小詩籤_6月2日,,字,,溫聲語錄,0,,常溫,
Y0603,簽單小詩籤_6月3日,,字,,溫聲語錄,0,,常溫,
Y0604,簽單小詩籤_6月4日,,字,,溫聲語錄,0,,常溫,
Y0605,簽單小詩籤_6月5日,,字,,溫聲語錄,0,,常溫,
Y0606,簽單小詩籤_6月6日,,字,,溫聲語錄,0,,常溫,
Y0607,簽單小詩籤_6月7日,,字,,溫聲語錄,0,,常溫,
Y0608,簽單小詩籤_6月8日,,字,,溫聲語錄,0,,常溫,
Y0609,簽單小詩籤_6月9日,,字,,溫聲語錄,0,,常溫,
Y0610,簽單小詩籤_6月10日,,字,,溫聲語錄,0,,常溫,
Y0611,簽單小詩籤_6月11日,,字,,溫聲語錄,0,,常溫,
Y0612,簽單小詩籤_6月12日,,字,,溫聲語錄,0,,常溫,
Y0613,簽單小詩籤_6月13日,,字,,溫聲語錄,0,,常溫,
Y0614,簽單小詩籤_6月14日,,字,,溫聲語錄,0,,常溫,
Y0615,簽單小詩籤_6月15日,,字,,溫聲語錄,0,,常溫,
Y0616,簽單小詩籤_6月16日,,字,,溫聲語錄,0,,常溫,
Y0617,簽單小詩籤_6月17日,,字,,溫聲語錄,0,,常溫,
Y0618,簽單小詩籤_6月18日,,字,,溫聲語錄,0,,常溫,
Y0619,簽單小詩籤_6月19日,,字,,溫聲語錄,0,,常溫,
Y0620,簽單小詩籤_6月20日,,字,,溫聲語錄,0,,常溫,
Y0621,簽單小詩籤_6月21日,,字,,溫聲語錄,0,,常溫,
Y0622,簽單小詩籤_6月22日,,字,,溫聲語錄,0,,常溫,
Y0623,簽單小詩籤_6月23日,,字,,溫聲語錄,0,,常溫,
Y0624,簽單小詩籤_6月24日,,字,,溫聲語錄,0,,常溫,
Y0625,簽單小詩籤_6月25日,,字,,溫聲語錄,0,,常溫,
Y0626,簽單小詩籤_6月26日,,字,,溫聲語錄,0,,常溫,
Y0627,簽單小詩籤_6月27日,,字,,溫聲語錄,0,,常溫,
Y0628,簽單小詩籤_6月28日,,字,,溫聲語錄,0,,常溫,
Y0629,簽單小詩籤_6月29日,,字,,溫聲語錄,0,,常溫,
Y0630,簽單小詩籤_6月30日,,字,,溫聲語錄,0,,常溫,
Y0701,簽單小詩籤_7月1日,,字,,溫聲語錄,0,,常溫,
Y0702,簽單小詩籤_7月2日,,字,,溫聲語錄,0,,常溫,
Y0703,簽單小詩籤_7月3日,,字,,溫聲語錄,0,,常溫,
Y0704,簽單小詩籤_7月4日,,字,,溫聲語錄,0,,常溫,
Y0705,簽單小詩籤_7月5日,,字,,溫聲語錄,0,,常溫,
Y0706,簽單小詩籤_7月6日,,字,,溫聲語錄,0,,常溫,
Y0707,簽單小詩籤_7月7日,,字,,溫聲語錄,0,,常溫,
Y0708,簽單小詩籤_7月8日,,字,,溫聲語錄,0,,常溫,
Y0709,簽單小詩籤_7月9日,,字,,溫聲語錄,0,,常溫,
Y0710,簽單小詩籤_7月10日,,字,,溫聲語錄,0,,常溫,
Y0711,簽單小詩籤_7月11日,,字,,溫聲語錄,0,,常溫,
Y0712,簽單小詩籤_7月12日,,字,,溫聲語錄,0,,常溫,
Y0713,簽單小詩籤_7月13日,,字,,溫聲語錄,0,,常溫,
Y0714,簽單小詩籤_7月14日,,字,,溫聲語錄,0,,常溫,
Y0715,簽單小詩籤_7月15日,,字,,溫聲語錄,0,,常溫,
Y0716,簽單小詩籤_7月16日,,字,,溫聲語錄,0,,常溫,
Y0717,簽單小詩籤_7月17日,,字,,溫聲語錄,0,,常溫,
Y0718,簽單小詩籤_7月18日,,字,,溫聲語錄,0,,常溫,
Y0719,簽單小詩籤_7月19日,,字,,溫聲語錄,0,,常溫,
Y0720,簽單小詩籤_7月20日,,字,,溫聲語錄,0,,常溫,
Y0721,簽單小詩籤_7月21日,,字,,溫聲語錄,0,,常溫,
Y0722,簽單小詩籤_7月22日,,字,,溫聲語錄,0,,常溫,
Y0723,簽單小詩籤_7月23日,,字,,溫聲語錄,0,,常溫,
Y0724,簽單小詩籤_7月24日,,字,,溫聲語錄,0,,常溫,
Y0725,簽單小詩籤_7月25日,,字,,溫聲語錄,0,,常溫,
Y0726,簽單小詩籤_7月26日,,字,,溫聲語錄,0,,常溫,
Y0727,簽單小詩籤_7月27日,,字,,溫聲語錄,0,,常溫,
Y0728,簽單小詩籤_7月28日,,字,,溫聲語錄,0,,常溫,
Y0729,簽單小詩籤_7月29日,,字,,溫聲語錄,0,,常溫,
Y0730,簽單小詩籤_7月30日,,字,,溫聲語錄,0,,常溫,
Y0731,簽單小詩籤_7月31日,,字,,溫聲語錄,0,,常溫,
Y0801,簽單小詩籤_8月1日,,字,,溫聲語錄,0,,常溫,
Y0802,簽單小詩籤_8月2日,,字,,溫聲語錄,0,,常溫,
Y0803,簽單小詩籤_8月3日,,字,,溫聲語錄,0,,常溫,
Y0804,簽單小詩籤_8月4日,,字,,溫聲語錄,0,,常溫,
Y0805,簽單小詩籤_8月5日,,字,,溫聲語錄,0,,常溫,
Y0806,簽單小詩籤_8月6日,,字,,溫聲語錄,0,,常溫,
Y0807,簽單小詩籤_8月7日,,字,,溫聲語錄,0,,常溫,
Y0808,簽單小詩籤_8月8日,,字,,溫聲語錄,0,,常溫,
Y0809,簽單小詩籤_8月9日,,字,,溫聲語錄,0,,常溫,
Y0810,簽單小詩籤_8月10日,,字,,溫聲語錄,0,,常溫,
Y0811,簽單小詩籤_8月11日,,字,,溫聲語錄,0,,常溫,
Y0812,簽單小詩籤_8月12日,,字,,溫聲語錄,0,,常溫,
Y0813,簽單小詩籤_8月13日,,字,,溫聲語錄,0,,常溫,
Y0814,簽單小詩籤_8月14日,,字,,溫聲語錄,0,,常溫,
Y0815,簽單小詩籤_8月15日,,字,,溫聲語錄,0,,常溫,
Y0816,簽單小詩籤_8月16日,,字,,溫聲語錄,0,,常溫,
Y0817,簽單小詩籤_8月17日,,字,,溫聲語錄,0,,常溫,
Y0818,簽單小詩籤_8月18日,,字,,溫聲語錄,0,,常溫,
Y0819,簽單小詩籤_8月19日,,字,,溫聲語錄,0,,常溫,
Y0820,簽單小詩籤_8月20日,,字,,溫聲語錄,0,,常溫,
Y0821,簽單小詩籤_8月21日,,字,,溫聲語錄,0,,常溫,
Y0822,簽單小詩籤_8月22日,,字,,溫聲語錄,0,,常溫,
Y0823,簽單小詩籤_8月23日,,字,,溫聲語錄,0,,常溫,
Y0824,簽單小詩籤_8月24日,,字,,溫聲語錄,0,,常溫,
Y0825,簽單小詩籤_8月25日,,字,,溫聲語錄,0,,常溫,
Y0826,簽單小詩籤_8月26日,,字,,溫聲語錄,0,,常溫,
Y0827,簽單小詩籤_8月27日,,字,,溫聲語錄,0,,常溫,
Y0828,簽單小詩籤_8月28日,,字,,溫聲語錄,0,,常溫,
Y0829,簽單小詩籤_8月29日,,字,,溫聲語錄,0,,常溫,
Y0830,簽單小詩籤_8月30日,,字,,溫聲語錄,0,,常溫,
Y0831,簽單小詩籤_8月31日,,字,,溫聲語錄,0,,常溫,
Y0901,簽單小詩籤_9月1日,,字,,溫聲語錄,0,,常溫,
Y0902,簽單小詩籤_9月2日,,字,,溫聲語錄,0,,常溫,
Y0903,簽單小詩籤_9月3日,,字,,溫聲語錄,0,,常溫,
Y0904,簽單小詩籤_9月4日,,字,,溫聲語錄,0,,常溫,
Y0905,簽單小詩籤_9月5日,,字,,溫聲語錄,0,,常溫,
Y0906,簽單小詩籤_9月6日,,字,,溫聲語錄,0,,常溫,
Y0907,簽單小詩籤_9月7日,,字,,溫聲語錄,0,,常溫,
Y0908,簽單小詩籤_9月8日,,字,,溫聲語錄,0,,常溫,
Y0909,簽單小詩籤_9月9日,,字,,溫聲語錄,0,,常溫,
Y0910,簽單小詩籤_9月10日,,字,,溫聲語錄,0,,常溫,
Y0911,簽單小詩籤_9月11日,,字,,溫聲語錄,0,,常溫,
Y0912,簽單小詩籤_9月12日,,字,,溫聲語錄,0,,常溫,
Y0913,簽單小詩籤_9月13日,,字,,溫聲語錄,0,,常溫,
Y0914,簽單小詩籤_9月14日,,字,,溫聲語錄,0,,常溫,
Y0915,簽單小詩籤_9月15日,,字,,溫聲語錄,0,,常溫,
Y0916,簽單小詩籤_9月16日,,字,,溫聲語錄,0,,常溫,
Y0917,簽單小詩籤_9月17日,,字,,溫聲語錄,0,,常溫,
Y0918,簽單小詩籤_9月18日,,字,,溫聲語錄,0,,常溫,
Y0919,簽單小詩籤_9月19日,,字,,溫聲語錄,0,,常溫,
Y0920,簽單小詩籤_9月20日,,字,,溫聲語錄,0,,常溫,
Y0921,簽單小詩籤_9月21日,,字,,溫聲語錄,0,,常溫,
Y0922,簽單小詩籤_9月22日,,字,,溫聲語錄,0,,常溫,
Y0923,簽單小詩籤_9月23日,,字,,溫聲語錄,0,,常溫,
Y0924,簽單小詩籤_9月24日,,字,,溫聲語錄,0,,常溫,
Y0925,簽單小詩籤_9月25日,,字,,溫聲語錄,0,,常溫,
Y0926,簽單小詩籤_9月26日,,字,,溫聲語錄,0,,常溫,
Y0927,簽單小詩籤_9月27日,,字,,溫聲語錄,0,,常溫,
Y0928,簽單小詩籤_9月28日,,字,,溫聲語錄,0,,常溫,
Y0929,簽單小詩籤_9月29日,,字,,溫聲語錄,0,,常溫,
Y0930,簽單小詩籤_9月30日,,字,,溫聲語錄,0,,常溫,
Y1001,簽單小詩籤_10月1日,,字,,溫聲語錄,0,,常溫,
Y1002,簽單小詩籤_10月2日,,字,,溫聲語錄,0,,常溫,
Y1003,簽單小詩籤_10月3日,,字,,溫聲語錄,0,,常溫,
Y1004,簽單小詩籤_10月4日,,字,,溫聲語錄,0,,常溫,
Y1005,簽單小詩籤_10月5日,,字,,溫聲語錄,0,,常溫,
Y1006,簽單小詩籤_10月6日,,字,,溫聲語錄,0,,常溫,
Y1007,簽單小詩籤_10月7日,,字,,溫聲語錄,0,,常溫,
Y1008,簽單小詩籤_10月8日,,字,,溫聲語錄,0,,常溫,
Y1009,簽單小詩籤_10月9日,,字,,溫聲語錄,0,,常溫,
Y1010,簽單小詩籤_10月10日,,字,,溫聲語錄,0,,常溫,
Y1011,簽單小詩籤_10月11日,,字,,溫聲語錄,0,,常溫,
Y1012,簽單小詩籤_10月12日,,字,,溫聲語錄,0,,常溫,
Y1013,簽單小詩籤_10月13日,,字,,溫聲語錄,0,,常溫,
Y1014,簽單小詩籤_10月14日,,字,,溫聲語錄,0,,常溫,
Y1015,簽單小詩籤_10月15日,,字,,溫聲語錄,0,,常溫,
Y1016,簽單小詩籤_10月16日,,字,,溫聲語錄,0,,常溫,
Y1017,簽單小詩籤_10月17日,,字,,溫聲語錄,0,,常溫,
Y1018,簽單小詩籤_10月18日,,字,,溫聲語錄,0,,常溫,
Y1019,簽單小詩籤_10月19日,,字,,溫聲語錄,0,,常溫,
Y1020,簽單小詩籤_10月20日,,字,,溫聲語錄,0,,常溫,
Y1021,簽單小詩籤_10月21日,,字,,溫聲語錄,0,,常溫,
Y1022,簽單小詩籤_10月22日,,字,,溫聲語錄,0,,常溫,
Y1023,簽單小詩籤_10月23日,,字,,溫聲語錄,0,,常溫,
Y1024,簽單小詩籤_10月24日,,字,,溫聲語錄,0,,常溫,
Y1025,簽單小詩籤_10月25日,,字,,溫聲語錄,0,,常溫,
Y1026,簽單小詩籤_10月26日,,字,,溫聲語錄,0,,常溫,
Y1027,簽單小詩籤_10月27日,,字,,溫聲語錄,0,,常溫,
Y1028,簽單小詩籤_10月28日,,字,,溫聲語錄,0,,常溫,
Y1029,簽單小詩籤_10月29日,,字,,溫聲語錄,0,,常溫,
Y1030,簽單小詩籤_10月30日,,字,,溫聲語錄,0,,常溫,
Y1031,簽單小詩籤_10月31日,,字,,溫聲語錄,0,,常溫,
Y1101,簽單小詩籤_11月1日,,字,,溫聲語錄,0,,常溫,
Y1102,簽單小詩籤_11月2日,,字,,溫聲語錄,0,,常溫,
Y1103,簽單小詩籤_11月3日,,字,,溫聲語錄,0,,常溫,
Y1104,簽單小詩籤_11月4日,,字,,溫聲語錄,0,,常溫,
Y1105,簽單小詩籤_11月5日,,字,,溫聲語錄,0,,常溫,
Y1106,簽單小詩籤_11月6日,,字,,溫聲語錄,0,,常溫,
Y1107,簽單小詩籤_11月7日,,字,,溫聲語錄,0,,常溫,
Y1108,簽單小詩籤_11月8日,,字,,溫聲語錄,0,,常溫,
Y1109,簽單小詩籤_11月9日,,字,,溫聲語錄,0,,常溫,
Y1110,簽單小詩籤_11月10日,,字,,溫聲語錄,0,,常溫,
Y1111,簽單小詩籤_11月11日,,字,,溫聲語錄,0,,常溫,
Y1112,簽單小詩籤_11月12日,,字,,溫聲語錄,0,,常溫,
Y1113,簽單小詩籤_11月13日,,字,,溫聲語錄,0,,常溫,
Y1114,簽單小詩籤_11月14日,,字,,溫聲語錄,0,,常溫,
Y1115,簽單小詩籤_11月15日,,字,,溫聲語錄,0,,常溫,
Y1116,簽單小詩籤_11月16日,,字,,溫聲語錄,0,,常溫,
Y1117,簽單小詩籤_11月17日,,字,,溫聲語錄,0,,常溫,
Y1118,簽單小詩籤_11月18日,,字,,溫聲語錄,0,,常溫,
Y1119,簽單小詩籤_11月19日,,字,,溫聲語錄,0,,常溫,
Y1120,簽單小詩籤_11月20日,,字,,溫聲語錄,0,,常溫,
Y1121,簽單小詩籤_11月21日,,字,,溫聲語錄,0,,常溫,
Y1122,簽單小詩籤_11月22日,,字,,溫聲語錄,0,,常溫,
Y1123,簽單小詩籤_11月23日,,字,,溫聲語錄,0,,常溫,
Y1124,簽單小詩籤_11月24日,,字,,溫聲語錄,0,,常溫,
Y1125,簽單小詩籤_11月25日,,字,,溫聲語錄,0,,常溫,
Y1126,簽單小詩籤_11月26日,,字,,溫聲語錄,0,,常溫,
Y1127,簽單小詩籤_11月27日,,字,,溫聲語錄,0,,常溫,
Y1128,簽單小詩籤_11月28日,,字,,溫聲語錄,0,,常溫,
Y1129,簽單小詩籤_11月29日,,字,,溫聲語錄,0,,常溫,
Y1130,簽單小詩籤_11月30日,,字,,溫聲語錄,0,,常溫,
Y1201,簽單小詩籤_12月1日,,字,,溫聲語錄,0,,常溫,
Y1202,簽單小詩籤_12月2日,,字,,溫聲語錄,0,,常溫,
Y1203,簽單小詩籤_12月3日,,字,,溫聲語錄,0,,常溫,
Y1204,簽單小詩籤_12月4日,,字,,溫聲語錄,0,,常溫,
Y1205,簽單小詩籤_12月5日,,字,,溫聲語錄,0,,常溫,
Y1206,簽單小詩籤_12月6日,,字,,溫聲語錄,0,,常溫,
Y1207,簽單小詩籤_12月7日,,字,,溫聲語錄,0,,常溫,
Y1208,簽單小詩籤_12月8日,,字,,溫聲語錄,0,,常溫,
Y1209,簽單小詩籤_12月9日,,字,,溫聲語錄,0,,常溫,
Y1210,簽單小詩籤_12月10日,,字,,溫聲語錄,0,,常溫,
Y1211,簽單小詩籤_12月11日,,字,,溫聲語錄,0,,常溫,
Y1212,簽單小詩籤_12月12日,,字,,溫聲語錄,0,,常溫,
Y1213,簽單小詩籤_12月13日,,字,,溫聲語錄,0,,常溫,
Y1214,簽單小詩籤_12月14日,,字,,溫聲語錄,0,,常溫,
Y1215,簽單小詩籤_12月15日,,字,,溫聲語錄,0,,常溫,
Y1216,簽單小詩籤_12月16日,,字,,溫聲語錄,0,,常溫,
Y1217,簽單小詩籤_12月17日,,字,,溫聲語錄,0,,常溫,
Y1218,簽單小詩籤_12月18日,,字,,溫聲語錄,0,,常溫,
Y1219,簽單小詩籤_12月19日,,字,,溫聲語錄,0,,常溫,
Y1220,簽單小詩籤_12月20日,,字,,溫聲語錄,0,,常溫,
Y1221,簽單小詩籤_12月21日,,字,,溫聲語錄,0,,常溫,
Y1222,簽單小詩籤_12月22日,,字,,溫聲語錄,0,,常溫,
Y1223,簽單小詩籤_12月23日,,字,,溫聲語錄,0,,常溫,
Y1224,簽單小詩籤_12月24日,,字,,溫聲語錄,0,,常溫,
Y1225,簽單小詩籤_12月25日,,字,,溫聲語錄,0,,常溫,
Y1226,簽單小詩籤_12月26日,,字,,溫聲語錄,0,,常溫,
Y1227,簽單小詩籤_12月27日,,字,,溫聲語錄,0,,常溫,
Y1228,簽單小詩籤_12月28日,,字,,溫聲語錄,0,,常溫,
Y1229,簽單小詩籤_12月29日,,字,,溫聲語錄,0,,常溫,
Y1230,簽單小詩籤_12月30日,,字,,溫聲語錄,0,,常溫,
Y1231,簽單小詩籤_12月31日,,字,,溫聲語錄,0,,常溫,
Z001,生箱-木盒本體,530mm*320mm*85mm,個,A級,UNIWIDE,0,常備,常溫,
Z0010001,CAPUTO杜蘭麵粉5KG(製麵專用),5KG/包,包,,苗林製麵,270,非銷售品,常溫,
Z0010002,CAPUTO 00 麵粉(咖)25KG(製麵專用),25KG/包,包,,苗林製麵,365,非銷售品,常溫,
Z0010003,和發全蛋粉1KG(製麵專用),1KG/包,包,,苗林製麵,90,非銷售品,常溫,
Z0010004,和發全蛋粉25KG(製麵專用),25KG/包,包,,苗林製麵,90,非銷售品,常溫,
Z0010005,和發蛋黃粉1KG(製麵專用),1KG/包,包,,苗林製麵,365,非銷售品,常溫,
Z0010006,和發蛋黃粉25KG(製麵專用),25KG/包,包,,苗林製麵,365,非銷售品,常溫,
Z0010007,和發蛋白粉1KG(製麵專用),1KG/包,包,,苗林製麵,365,非銷售品,常溫,
Z0010008,和發蛋白粉25KG(製麵專用),25KG/包,包,,苗林製麵,365,非銷售品,常溫,
Z0010009,和發小麥蛋白粉25KG(製麵專用),25KG/包,包,,苗林製麵,730,非銷售品,常溫,
Z0010010,台榮玉米澱粉25KG(製麵專用),25KG/包,包,,苗林製麵,730,非銷售品,常溫,
Z0010011,和發紫駱駝粉心特級麵條專用麵粉22K(製麵專用),22KG/包,包,,苗林製麵,90,非銷售品,常溫,
Z0010012,ETHANOL 95%景明酒精(食用級)20L(製麵專用),20L/桶,桶,,苗林製麵,1825,非銷售品,常溫,
Z0010013,和發紫蘿蔔粉心麵粉22K(製麵專用),22KG/包,包,,苗林製麵,90,非銷售品,常溫,
Z0010014,HEIKO HDPE塑膠袋NO.912(12號)無紐 200枚(製麵專用),230x340mm(厚0.009)/200枚/60包/箱,包,,苗林製麵,0,非銷售品,常溫,
Z002,生箱-木盒上蓋,530mm*320mm*10mm,個,A級,UNIWIDE,0,常備,常溫,
ZZ0101,電腦設備 個人電腦,,台,,,0,,常溫,
