品號 | SKU,品名 | Product Name,標準售價 | Standard Price | Giá chuẩn,中盤價 | Whole sale price |  Giá sỉ,成箱價 | Price per box
U0101003,布里歐漢堡(品名重複停用),0,0,0
U0101004,一般漢堡(品名重複停用),0,0,0
U0101005,Le Gout鄉村麵包,47,0,0
U0101006,帕尼尼(品名重複停用),0,0,0
U0101007,巧巴達(拖鞋麵包)(品名重複停用),0,0,0
U0101008,Le Gout冷凍全麥吐司,86,0,0
U0101009,Le Gout冷凍法國長棍(日本粉),64,0,0
U0101010,Le Gout冷凍白吐司,77,0,0
U0101011,Le Gout原味貝果,30,0,0
U0101012,Le Gout長時間冷藏發酵法國(停售),32,0,0
U0101013,Le Gout一般漢堡(停售),27,0,0
U0101014,Le Gout布里歐漢堡,36,0,0
U0101015,Le Gout布里歐吐司(停售),115,0,0
U0101016,Le Gout香料佛卡夏,530,0,0
U0101017,Le Gout軟式法國,26,0,0
U0101018,Le Gout帕尼尼,15,0,0
U0101019,Le Gout巧巴達,39,0,0
U0101020,Le Gout脆皮吐司,77,0,0
U0101021,Le Gout蒙太古直角可頌,56,0,0
U0101022,Le Gout法國短棍,23,0,0
V0101001,【停售】松德硝子薄張直筒杯,820,700,0
V0201001,【停售】燒鳥用角串(15cm)(銷售單位導正),2,1,1
V0201002,燒鳥用角串(15cm),375,238,250
W0101001,FOODHOOD橫濱中華街担担麵 x 聶永真跨界設計,500,465,480
W0101002,FOODHOOD紅油辣拌麵組,0,0,0
W0101003,FOODHOOD夏日定番湯冷麵組,0,0,0
W0101004,FOODHOOD花生醬辣拌麵組,0,0,0
W0101005,FOODHOOD蒜味紅油辣拌麵組,0,0,0
W0101006,FOODHOOD柚子胡椒暖湯半生麵組,0,0,0
W0101007,FOODHOOD半生麵 5入,196,0,0
W0101008,FOODHOOD鰹魚風味沾麵-半生麵A組,0,0,0
W0101009,FOODHOOD鰹魚風味沾麵-半生麵B組,0,0,0
W0101010,FOODHOOD開胃柚醋冷麵- 半生麵A組,0,0,0
W0101011,FOODHOOD開胃柚醋冷麵- 半生麵B組,0,0,0
W0101012,FOODHOOD柚子胡椒冷麵-半生麵A組,0,0,0
W0101013,FOODHOOD柚子胡椒冷麵- 半生麵B組,0,0,0
W0101014,FOODHOOD鰹魚柚子胡椒冷麵半生麵組 / 附提袋,0,0,0
W0101015,FOODHOOD金芝麻醬拌麵組/ 附提袋,0,0,0
W0101016,{didi獨家組合}香氣十足拌麵組,0,0,0
W0101017,(美食加)人氣烏龍麵組,0,0,0
W0101018,(美食加)夏日豪華組,0,0,0
W0101019,【辣麵豪華組】担担麵豪華組,0,0,0
W0101020,FOODHOOD金芝麻醬拌麵組/ 附提袋,0,0,0
W0101021,FOODHOOD經典湯麵組,0,0,0
W0101022,【咕嚕吞開團合作】FOODHOOD 柚子胡椒暖湯組,0,0,0
W0101023,【咕嚕吞開團合作】FOODHOOD 花生醬辣拌麵組,0,0,0
W0101024,FOODHOOD鮮味鍋物組,0,0,0
W0101025,FOODHOOD老饕補貨組,0,0,0
W0101026,FOODHOOD老饕補貨組<煮魚>,0,0,0
W0101027,FOODHOOD湯麵組(高湯+蒜味),686,0,0
W0101028,FOODHOOD蒜鮮紅油辣拌麵組,655,0,0
W0101029,FOODHOOD柚醋冷麵組,571,0,0
W0101030,FOODHOOD半生麵 10入,380,0,0
W0101031,FOODHOOD半生麵 20入,760,0,0
W0101032,FOODHOOD蒜辣乾拌麵,496,0,0
W0101033,FOODHOOD鹽昆布炒麵組,775,0,0
W0101034,FOODHOOD奶油鮭魚義麵組,546,0,0
W0101035,FOODHOOD夏日冷沾麵組,496,0,0
W0101036,FOODHOOD柚子胡椒暖湯半生麵組,709,0,0
W0101037,FOODHOOD柚子胡椒暖湯半生麵組,549,0,0
W0101038,(錯誤停用)【開團限定】蒜味紅油辣拌麵組,552,0,0
W0101039,【開團限定】夏日清爽冷麵組,609,0,0
W0101040,【開團限定】夏日清爽冷麵組,800,0,0
W0101041,【開團限定】蒜味紅油辣拌麵組,552,0,0
W0101042,FOODHOOD柚子胡椒暖湯半生麵組,876,0,0
W0101043,超值烏龍素麵組,876,0,0
W0101044,超值烏龍素麵組,609,0,0
W0101045,經典烏龍素麵組,609,0,0
W0101046,辣炒素麵組,533,0,0
W0101047,讚岐素麵 3包入,267,0,0
W0101048,【咕嚕吞開團合作】FOODHOOD 柚子胡椒暖湯-自然流組,647,0,0
W0101050,FOODHOOD就愛喝湯組,485,0,0
W0101051,FOODHOOD百搭味噌組,292,0,0
W0200001,FOODHOOD花生醬組合1+1,0,0,0
W0300001,【翼板燒肉組】千成亭A5和牛 翼板燒肉片250±10g+燒肉醬汁,0,0,0
W0300002,千成亭風土 - A5頂級進江牛 牛小排牛排-品號停用,0,0,0
W0300003,【宮崎尾崎牛1+2】A5和牛火鍋肉片150g_肋眼,0,0,0
W0300004,費城牛肉三明治(有趣市集使用),267,0,0
W0300005,牛排吐司(半個)(有趣市集使用),267,0,0
W0300006,牛排吐司(全個)(有趣市集使用),476,0,0
W0300007,骰子牛(有趣市集使用),267,0,0
W0400001,鎌田經典高湯500ml組合,0,0,0
W0400002,鎌田醬油 《清爽》烤肉醬汁禮盒,324,0,0
W0400003,鎌田醬油 《人氣》烤肉醬汁組(無禮盒),0,0,0
W0400004,鎌田醬油 《人氣》烤肉醬汁禮盒/ 附禮盒,0,0,0
W0400005,鎌田醬油 釀造組合,0,0,0
W0400006,鎌田醬油(囤貨組)萬用醬油五入組,0,0,0
W0400007,零失敗特調醬汁6入組,0,0,0
W0400008,FOODHOOD煮婦調味幫手組,752,0,0
W0400009,鎌田醬油 調味5入組,607,0,0
W0400010,鎌田醬油 高湯5入組,598,0,0
W0400011,鎌田醬油《濃厚系》烤肉醬組合/附禮盒,479,0,0
W0400012,鎌田醬油《經典》烤肉醬汁組/附禮盒,479,0,0
W0400013,經典高湯組(萬用+蒜味+酸橘醋 ),365,0,0
W0500001,夏限定冷湯麵-白石溫麵A組,0,0,0
W0500002,夏限定冷湯麵-白石溫麵B組,0,0,0
W0500003,夏限定冷湯麵-白石溫麵C組,0,0,0
W0500004,夏限定清爽沾麵-白石溫麵A組,0,0,0
W0500005,夏限定清爽沾麵-白石溫麵B組,0,0,0
W0500006,台灣高山茶/山林、蘭花、甘韻,0,0,0
W0500007,(蝦皮)夏限定．清爽冷湯麵 / 沾麵A組,0,0,0
W0500008,(蝦皮)夏限定．清爽冷湯麵 / 沾麵B組,0,0,0
W0500009,(美食加)夏限定˙清爽沾麵,0,0,0
W0500010,(美食加)烏龍沾麵組,0,0,0
W0500011,麻油素麵組合,0,0,0
W0500012,FOODHOOD開胃柚醋冷麵組 [素麵],0,0,0
W0600001,日本酒客製化禮盒,"1,700",0,0
W0600002,FOODHOOD經典油醋組(皮夸爾初榨橄欖油+14年巴薩米克醋),914,0,0
W0600003,FOODHOOD經典湯麵組,518,0,0
W0600004,FOODHOOD蒜香辣味高湯禮盒,914,0,0
W0600005,FOODHOOD柚子胡椒湯麵組,914,0,0
W0600006,FOODHOOD味噌柚香湯麵組(素),762,0,0
W0600007,苗林麵包祭帆布袋加掛飾,457,0,0
W0600008,苗林麵包祭紀念T,552,0,0
W0600009,苗林麵包祭野餐墊,838,0,0
W0700001,【愛飯團限定組合】FOODHOOD 經典油醋組,0,0,0
X0101099,清和軒 測試麵 ①,25,20,22
X010114130,清和軒 夢之力直麺 #14130,1,0,0
X010114150,清和軒 夢之力直麵 #14150,25,20,23
X010114160,清和軒 夢之力直麵 #14160,26,22,24
X010114200,清和軒 夢之力直麵 #14200,33,27,30
X010114240,清和軒 夢之力直麵 #14240,36,30,32
X0101150,(停用)清和軒 夢之力 #14直麵,25,20,23
X0101160,(停用)清和軒 夢之力 #14直麵,26,22,24
X0101161,(停用)清和軒 夢之力 #20直麵,26,22,24
X0101200,(停用)清和軒 夢之力 #14直麵,36,27,30
X010120160,清和軒 夢之力直麵 #20160,26,22,24
X0102130,(停用)清和軒 麵無双 #18直麵,20,15,18
X0102150,(停用)清和軒 麵無双 #14直麵,22,16,18
X0102200,(停用)清和軒 麵無双 #18直麵,27,21,23
X0102201,(停用)清和軒 麵無双 #14直麵,27,21,23
X0103150,(停用)清和軒 春戀 #18直麵,21,19,19
X0103200,(停用)清和軒 春戀 #18直麵,28,24,26
X0103225,(停用)清和軒 春戀 #12直麵,27,21,24
X0103260,(停用)清和軒 春戀可可 #14直麵,42,38,40
X0103280,(停用)清和軒 春戀可可 #8沾麵,42,38,40
X0104120,(停用)清和軒 白蓮 #20直麵,22,16,18
X0104130,(停用)清和軒 白蓮 #20直麵,20,17,18
X020114150,清和軒 麵無双直麵 #14150,22,16,18
X020114200,清和軒 麵無双直麵 #14200,27,21,23
X020118130,清和軒 麵無双直麵 #18130,20,15,18
X020120130,清和軒 麵無双直麵 #20130,20,15,18
X020124100,清和軒 麵無双細直麵 #24100,20,18,16
X020124130,清和軒 麵無双細直麵 #24130,20,15,18
X0203160,(停用)清和軒 白蓮 #20烏龍麵,24,20,22
X0203290,(停用)清和軒 白蓮 #8烏龍麵,36,28,32
X030118130,清和軒 春韻直麵 #18130,22,18,19.5
X030118150,清和軒 春韻直麵 #18150,21,19,19
X030118200,清和軒 春韻直麵 #18200,28,24,26
X030118260,清和軒 春韻直麵 #18260,28,24,25
X030120130,清和軒 春韻直麵 #20130,22,18,19.5
X040120120,清和軒 白蓮直麵 #20120,22,16,18
X040120130,清和軒 白蓮直麵 #20130,20,17,18
X040208290,清和軒 白蓮烏龍麵 #08290,38,32,36
X040220160,清和軒 白蓮烏龍麵 #20160,24,20,22
X0591120,(停用)清和軒 Linguine #5,20,17,18
X0591121,(停用)清和軒 生麵帶1.5,18,0,18
X0591240,(停用)清和軒 Spaghetti #12,38,34,36
X0591360,(停用)清和軒 Linguine #5,56,52,54
X0601130,(停用)清和軒 台粉 #18直麵,14,12,13
X0601160,(停用)清和軒 台粉 #18直麵,19,15,17
X0601161,(停用)清和軒 台粉 #20直麵,19,15,17
X110118130,清和軒 台粉直麵 #18130,14,12,13
X110118160,清和軒 台粉直麵 #18160,19,15,17
X110120160,清和軒 台粉直麵 #20160,19,15,17
X120505120,清和軒 杜蘭義大利麵Linguine #05120,20,17,18
X120512240,清和軒 杜蘭義大利麵Spaghetti #12240,38,34,36
X120514260,清和軒 杜白義大利麵 #14260,38,32,34
X120915100,清和軒 杜蘭生麵帶 #1.5mm,18,0,14
X9516888,清和軒 測試樣品,10,10,10
Y0101,簽單小詩籤_1月1日,0,0,0
Y0102,簽單小詩籤_1月2日,0,0,0
Y0103,簽單小詩籤_1月3日,0,0,0
Y0104,簽單小詩籤_1月4日,0,0,0
Y0105,簽單小詩籤_1月5日,0,0,0
Y0106,簽單小詩籤_1月6日,0,0,0
Y0107,簽單小詩籤_1月7日,0,0,0
Y0108,簽單小詩籤_1月8日,0,0,0
Y0109,簽單小詩籤_1月9日,0,0,0
Y0110,簽單小詩籤_1月10日,0,0,0
Y0111,簽單小詩籤_1月11日,0,0,0
Y0112,簽單小詩籤_1月12日,0,0,0
Y0113,簽單小詩籤_1月13日,0,0,0
Y0114,簽單小詩籤_1月14日,0,0,0
Y0115,簽單小詩籤_1月15日,0,0,0
Y0116,簽單小詩籤_1月16日,0,0,0
Y0117,簽單小詩籤_1月17日,0,0,0
Y0118,簽單小詩籤_1月18日,0,0,0
Y0119,簽單小詩籤_1月19日,0,0,0
Y0120,簽單小詩籤_1月20日,0,0,0
Y0121,簽單小詩籤_1月21日,0,0,0
Y0122,簽單小詩籤_1月22日,0,0,0
Y0123,簽單小詩籤_1月23日,0,0,0
Y0124,簽單小詩籤_1月24日,0,0,0
Y0125,簽單小詩籤_1月25日,0,0,0
Y0126,簽單小詩籤_1月26日,0,0,0
Y0127,簽單小詩籤_1月27日,0,0,0
Y0128,簽單小詩籤_1月28日,0,0,0
Y0129,簽單小詩籤_1月29日,0,0,0
Y0130,簽單小詩籤_1月30日,0,0,0
Y0131,簽單小詩籤_1月31日,0,0,0
Y0201,簽單小詩籤_2月1日,0,0,0
Y0202,簽單小詩籤_2月2日,0,0,0
Y0203,簽單小詩籤_2月3日,0,0,0
Y0204,簽單小詩籤_2月4日,0,0,0
Y0205,簽單小詩籤_2月5日,0,0,0
Y0206,簽單小詩籤_2月6日,0,0,0
Y0207,簽單小詩籤_2月7日,0,0,0
Y0208,簽單小詩籤_2月8日,0,0,0
Y0209,簽單小詩籤_2月9日,0,0,0
Y0210,簽單小詩籤_2月10日,0,0,0
Y0211,簽單小詩籤_2月11日,0,0,0
Y0212,簽單小詩籤_2月12日,0,0,0
Y0213,簽單小詩籤_2月13日,0,0,0
Y0214,簽單小詩籤_2月14日,0,0,0
Y0215,簽單小詩籤_2月15日,0,0,0
Y0216,簽單小詩籤_2月16日,0,0,0
Y0217,簽單小詩籤_2月17日,0,0,0
Y0218,簽單小詩籤_2月18日,0,0,0
Y0219,簽單小詩籤_2月19日,0,0,0
Y0220,簽單小詩籤_2月20日,0,0,0
Y0221,簽單小詩籤_2月21日,0,0,0
Y0222,簽單小詩籤_2月22日,0,0,0
Y0223,簽單小詩籤_2月23日,0,0,0
Y0224,簽單小詩籤_2月24日,0,0,0
Y0225,簽單小詩籤_2月25日,0,0,0
Y0226,簽單小詩籤_2月26日,0,0,0
Y0227,簽單小詩籤_2月27日,0,0,0
Y0228,簽單小詩籤_2月28日,0,0,0
Y0229,簽單小詩籤_2月29日,0,0,0
Y0301,簽單小詩籤_3月1日,0,0,0
Y0302,簽單小詩籤_3月2日,0,0,0
Y0303,簽單小詩籤_3月3日,0,0,0
Y0304,簽單小詩籤_3月4日,0,0,0
Y0305,簽單小詩籤_3月5日,0,0,0
Y0306,簽單小詩籤_3月6日,0,0,0
Y0307,簽單小詩籤_3月7日,0,0,0
Y0308,簽單小詩籤_3月8日,0,0,0
Y0309,簽單小詩籤_3月9日,0,0,0
Y0310,簽單小詩籤_3月10日,0,0,0
Y0311,簽單小詩籤_3月11日,0,0,0
Y0312,簽單小詩籤_3月12日,0,0,0
Y0313,簽單小詩籤_3月13日,0,0,0
Y0314,簽單小詩籤_3月14日,0,0,0
Y0315,簽單小詩籤_3月15日,0,0,0
Y0316,簽單小詩籤_3月16日,0,0,0
Y0317,簽單小詩籤_3月17日,0,0,0
Y0318,簽單小詩籤_3月18日,0,0,0
Y0319,簽單小詩籤_3月19日,0,0,0
Y0320,簽單小詩籤_3月20日,0,0,0
Y0321,簽單小詩籤_3月21日,0,0,0
Y0322,簽單小詩籤_3月22日,0,0,0
Y0323,簽單小詩籤_3月23日,0,0,0
Y0324,簽單小詩籤_3月24日,0,0,0
Y0325,簽單小詩籤_3月25日,0,0,0
Y0326,簽單小詩籤_3月26日,0,0,0
Y0327,簽單小詩籤_3月27日,0,0,0
Y0328,簽單小詩籤_3月28日,0,0,0
Y0329,簽單小詩籤_3月29日,0,0,0
Y0330,簽單小詩籤_3月30日,0,0,0
Y0331,簽單小詩籤_3月31日,0,0,0
Y0401,簽單小詩籤_4月1日,0,0,0
Y0402,簽單小詩籤_4月2日,0,0,0
Y0403,簽單小詩籤_4月3日,0,0,0
Y0404,簽單小詩籤_4月4日,0,0,0
Y0405,簽單小詩籤_4月5日,0,0,0
Y0406,簽單小詩籤_4月6日,0,0,0
Y0407,簽單小詩籤_4月7日,0,0,0
Y0408,簽單小詩籤_4月8日,0,0,0
Y0409,簽單小詩籤_4月9日,0,0,0
Y0410,簽單小詩籤_4月10日,0,0,0
Y0411,簽單小詩籤_4月11日,0,0,0
Y0412,簽單小詩籤_4月12日,0,0,0
Y0413,簽單小詩籤_4月13日,0,0,0
Y0414,簽單小詩籤_4月14日,0,0,0
Y0415,簽單小詩籤_4月15日,0,0,0
Y0416,簽單小詩籤_4月16日,0,0,0
Y0417,簽單小詩籤_4月17日,0,0,0
Y0418,簽單小詩籤_4月18日,0,0,0
Y0419,簽單小詩籤_4月19日,0,0,0
Y0420,簽單小詩籤_4月20日,0,0,0
Y0421,簽單小詩籤_4月21日,0,0,0
Y0422,簽單小詩籤_4月22日,0,0,0
Y0423,簽單小詩籤_4月23日,0,0,0
Y0424,簽單小詩籤_4月24日,0,0,0
Y0425,簽單小詩籤_4月25日,0,0,0
Y0426,簽單小詩籤_4月26日,0,0,0
Y0427,簽單小詩籤_4月27日,0,0,0
Y0428,簽單小詩籤_4月28日,0,0,0
Y0429,簽單小詩籤_4月29日,0,0,0
Y0430,簽單小詩籤_4月30日,0,0,0
Y0501,簽單小詩籤_5月1日,0,0,0
Y0502,簽單小詩籤_5月2日,0,0,0
Y0503,簽單小詩籤_5月3日,0,0,0
Y0504,簽單小詩籤_5月4日,0,0,0
Y0505,簽單小詩籤_5月5日,0,0,0
Y0506,簽單小詩籤_5月6日,0,0,0
Y0507,簽單小詩籤_5月7日,0,0,0
Y0508,簽單小詩籤_5月8日,0,0,0
Y0509,簽單小詩籤_5月9日,0,0,0
Y0510,簽單小詩籤_5月10日,0,0,0
Y0511,簽單小詩籤_5月11日,0,0,0
Y0512,簽單小詩籤_5月12日,0,0,0
Y0513,簽單小詩籤_5月13日,0,0,0
Y0514,簽單小詩籤_5月14日,0,0,0
Y0515,簽單小詩籤_5月15日,0,0,0
Y0516,簽單小詩籤_5月16日,0,0,0
Y0517,簽單小詩籤_5月17日,0,0,0
Y0518,簽單小詩籤_5月18日,0,0,0
Y0519,簽單小詩籤_5月19日,0,0,0
Y0520,簽單小詩籤_5月20日,0,0,0
Y0521,簽單小詩籤_5月21日,0,0,0
Y0522,簽單小詩籤_5月22日,0,0,0
Y0523,簽單小詩籤_5月23日,0,0,0
Y0524,簽單小詩籤_5月24日,0,0,0
Y0525,簽單小詩籤_5月25日,0,0,0
Y0526,簽單小詩籤_5月26日,0,0,0
Y0527,簽單小詩籤_5月27日,0,0,0
Y0528,簽單小詩籤_5月28日,0,0,0
Y0529,簽單小詩籤_5月29日,0,0,0
Y0530,簽單小詩籤_5月30日,0,0,0
Y0531,簽單小詩籤_5月31日,0,0,0
Y0601,簽單小詩籤_6月1日,0,0,0
Y0602,簽單小詩籤_6月2日,0,0,0
Y0603,簽單小詩籤_6月3日,0,0,0
Y0604,簽單小詩籤_6月4日,0,0,0
Y0605,簽單小詩籤_6月5日,0,0,0
Y0606,簽單小詩籤_6月6日,0,0,0
Y0607,簽單小詩籤_6月7日,0,0,0
Y0608,簽單小詩籤_6月8日,0,0,0
Y0609,簽單小詩籤_6月9日,0,0,0
Y0610,簽單小詩籤_6月10日,0,0,0
Y0611,簽單小詩籤_6月11日,0,0,0
Y0612,簽單小詩籤_6月12日,0,0,0
Y0613,簽單小詩籤_6月13日,0,0,0
Y0614,簽單小詩籤_6月14日,0,0,0
Y0615,簽單小詩籤_6月15日,0,0,0
Y0616,簽單小詩籤_6月16日,0,0,0
Y0617,簽單小詩籤_6月17日,0,0,0
Y0618,簽單小詩籤_6月18日,0,0,0
Y0619,簽單小詩籤_6月19日,0,0,0
Y0620,簽單小詩籤_6月20日,0,0,0
Y0621,簽單小詩籤_6月21日,0,0,0
Y0622,簽單小詩籤_6月22日,0,0,0
Y0623,簽單小詩籤_6月23日,0,0,0
Y0624,簽單小詩籤_6月24日,0,0,0
Y0625,簽單小詩籤_6月25日,0,0,0
Y0626,簽單小詩籤_6月26日,0,0,0
Y0627,簽單小詩籤_6月27日,0,0,0
Y0628,簽單小詩籤_6月28日,0,0,0
Y0629,簽單小詩籤_6月29日,0,0,0
Y0630,簽單小詩籤_6月30日,0,0,0
Y0701,簽單小詩籤_7月1日,0,0,0
Y0702,簽單小詩籤_7月2日,0,0,0
Y0703,簽單小詩籤_7月3日,0,0,0
Y0704,簽單小詩籤_7月4日,0,0,0
Y0705,簽單小詩籤_7月5日,0,0,0
Y0706,簽單小詩籤_7月6日,0,0,0
Y0707,簽單小詩籤_7月7日,0,0,0
Y0708,簽單小詩籤_7月8日,0,0,0
Y0709,簽單小詩籤_7月9日,0,0,0
Y0710,簽單小詩籤_7月10日,0,0,0
Y0711,簽單小詩籤_7月11日,0,0,0
Y0712,簽單小詩籤_7月12日,0,0,0
Y0713,簽單小詩籤_7月13日,0,0,0
Y0714,簽單小詩籤_7月14日,0,0,0
Y0715,簽單小詩籤_7月15日,0,0,0
Y0716,簽單小詩籤_7月16日,0,0,0
Y0717,簽單小詩籤_7月17日,0,0,0
Y0718,簽單小詩籤_7月18日,0,0,0
Y0719,簽單小詩籤_7月19日,0,0,0
Y0720,簽單小詩籤_7月20日,0,0,0
Y0721,簽單小詩籤_7月21日,0,0,0
Y0722,簽單小詩籤_7月22日,0,0,0
Y0723,簽單小詩籤_7月23日,0,0,0
Y0724,簽單小詩籤_7月24日,0,0,0
Y0725,簽單小詩籤_7月25日,0,0,0
Y0726,簽單小詩籤_7月26日,0,0,0
Y0727,簽單小詩籤_7月27日,0,0,0
Y0728,簽單小詩籤_7月28日,0,0,0
Y0729,簽單小詩籤_7月29日,0,0,0
Y0730,簽單小詩籤_7月30日,0,0,0
Y0731,簽單小詩籤_7月31日,0,0,0
Y0801,簽單小詩籤_8月1日,0,0,0
Y0802,簽單小詩籤_8月2日,0,0,0
Y0803,簽單小詩籤_8月3日,0,0,0
Y0804,簽單小詩籤_8月4日,0,0,0
Y0805,簽單小詩籤_8月5日,0,0,0
Y0806,簽單小詩籤_8月6日,0,0,0
Y0807,簽單小詩籤_8月7日,0,0,0
Y0808,簽單小詩籤_8月8日,0,0,0
Y0809,簽單小詩籤_8月9日,0,0,0
Y0810,簽單小詩籤_8月10日,0,0,0
Y0811,簽單小詩籤_8月11日,0,0,0
Y0812,簽單小詩籤_8月12日,0,0,0
Y0813,簽單小詩籤_8月13日,0,0,0
Y0814,簽單小詩籤_8月14日,0,0,0
Y0815,簽單小詩籤_8月15日,0,0,0
Y0816,簽單小詩籤_8月16日,0,0,0
Y0817,簽單小詩籤_8月17日,0,0,0
Y0818,簽單小詩籤_8月18日,0,0,0
Y0819,簽單小詩籤_8月19日,0,0,0
Y0820,簽單小詩籤_8月20日,0,0,0
Y0821,簽單小詩籤_8月21日,0,0,0
Y0822,簽單小詩籤_8月22日,0,0,0
Y0823,簽單小詩籤_8月23日,0,0,0
Y0824,簽單小詩籤_8月24日,0,0,0
Y0825,簽單小詩籤_8月25日,0,0,0
Y0826,簽單小詩籤_8月26日,0,0,0
Y0827,簽單小詩籤_8月27日,0,0,0
Y0828,簽單小詩籤_8月28日,0,0,0
Y0829,簽單小詩籤_8月29日,0,0,0
Y0830,簽單小詩籤_8月30日,0,0,0
Y0831,簽單小詩籤_8月31日,0,0,0
Y0901,簽單小詩籤_9月1日,0,0,0
Y0902,簽單小詩籤_9月2日,0,0,0
Y0903,簽單小詩籤_9月3日,0,0,0
Y0904,簽單小詩籤_9月4日,0,0,0
Y0905,簽單小詩籤_9月5日,0,0,0
Y0906,簽單小詩籤_9月6日,0,0,0
Y0907,簽單小詩籤_9月7日,0,0,0
Y0908,簽單小詩籤_9月8日,0,0,0
Y0909,簽單小詩籤_9月9日,0,0,0
Y0910,簽單小詩籤_9月10日,0,0,0
Y0911,簽單小詩籤_9月11日,0,0,0
Y0912,簽單小詩籤_9月12日,0,0,0
Y0913,簽單小詩籤_9月13日,0,0,0
Y0914,簽單小詩籤_9月14日,0,0,0
Y0915,簽單小詩籤_9月15日,0,0,0
Y0916,簽單小詩籤_9月16日,0,0,0
Y0917,簽單小詩籤_9月17日,0,0,0
Y0918,簽單小詩籤_9月18日,0,0,0
Y0919,簽單小詩籤_9月19日,0,0,0
Y0920,簽單小詩籤_9月20日,0,0,0
Y0921,簽單小詩籤_9月21日,0,0,0
Y0922,簽單小詩籤_9月22日,0,0,0
Y0923,簽單小詩籤_9月23日,0,0,0
Y0924,簽單小詩籤_9月24日,0,0,0
Y0925,簽單小詩籤_9月25日,0,0,0
Y0926,簽單小詩籤_9月26日,0,0,0
Y0927,簽單小詩籤_9月27日,0,0,0
Y0928,簽單小詩籤_9月28日,0,0,0
Y0929,簽單小詩籤_9月29日,0,0,0
Y0930,簽單小詩籤_9月30日,0,0,0
Y1001,簽單小詩籤_10月1日,0,0,0
Y1002,簽單小詩籤_10月2日,0,0,0
Y1003,簽單小詩籤_10月3日,0,0,0
Y1004,簽單小詩籤_10月4日,0,0,0
Y1005,簽單小詩籤_10月5日,0,0,0
Y1006,簽單小詩籤_10月6日,0,0,0
Y1007,簽單小詩籤_10月7日,0,0,0
Y1008,簽單小詩籤_10月8日,0,0,0
Y1009,簽單小詩籤_10月9日,0,0,0
Y1010,簽單小詩籤_10月10日,0,0,0
Y1011,簽單小詩籤_10月11日,0,0,0
Y1012,簽單小詩籤_10月12日,0,0,0
Y1013,簽單小詩籤_10月13日,0,0,0
Y1014,簽單小詩籤_10月14日,0,0,0
Y1015,簽單小詩籤_10月15日,0,0,0
Y1016,簽單小詩籤_10月16日,0,0,0
Y1017,簽單小詩籤_10月17日,0,0,0
Y1018,簽單小詩籤_10月18日,0,0,0
Y1019,簽單小詩籤_10月19日,0,0,0
Y1020,簽單小詩籤_10月20日,0,0,0
Y1021,簽單小詩籤_10月21日,0,0,0
Y1022,簽單小詩籤_10月22日,0,0,0
Y1023,簽單小詩籤_10月23日,0,0,0
Y1024,簽單小詩籤_10月24日,0,0,0
Y1025,簽單小詩籤_10月25日,0,0,0
Y1026,簽單小詩籤_10月26日,0,0,0
Y1027,簽單小詩籤_10月27日,0,0,0
Y1028,簽單小詩籤_10月28日,0,0,0
Y1029,簽單小詩籤_10月29日,0,0,0
Y1030,簽單小詩籤_10月30日,0,0,0
Y1031,簽單小詩籤_10月31日,0,0,0
Y1101,簽單小詩籤_11月1日,0,0,0
Y1102,簽單小詩籤_11月2日,0,0,0
Y1103,簽單小詩籤_11月3日,0,0,0
Y1104,簽單小詩籤_11月4日,0,0,0
Y1105,簽單小詩籤_11月5日,0,0,0
Y1106,簽單小詩籤_11月6日,0,0,0
Y1107,簽單小詩籤_11月7日,0,0,0
Y1108,簽單小詩籤_11月8日,0,0,0
Y1109,簽單小詩籤_11月9日,0,0,0
Y1110,簽單小詩籤_11月10日,0,0,0
Y1111,簽單小詩籤_11月11日,0,0,0
Y1112,簽單小詩籤_11月12日,0,0,0
Y1113,簽單小詩籤_11月13日,0,0,0
Y1114,簽單小詩籤_11月14日,0,0,0
Y1115,簽單小詩籤_11月15日,0,0,0
Y1116,簽單小詩籤_11月16日,0,0,0
Y1117,簽單小詩籤_11月17日,0,0,0
Y1118,簽單小詩籤_11月18日,0,0,0
Y1119,簽單小詩籤_11月19日,0,0,0
Y1120,簽單小詩籤_11月20日,0,0,0
Y1121,簽單小詩籤_11月21日,0,0,0
Y1122,簽單小詩籤_11月22日,0,0,0
Y1123,簽單小詩籤_11月23日,0,0,0
Y1124,簽單小詩籤_11月24日,0,0,0
Y1125,簽單小詩籤_11月25日,0,0,0
Y1126,簽單小詩籤_11月26日,0,0,0
Y1127,簽單小詩籤_11月27日,0,0,0
Y1128,簽單小詩籤_11月28日,0,0,0
Y1129,簽單小詩籤_11月29日,0,0,0
